date,lat,lon,rainfall_mm
2023-04-12,26.50,92.75,0.00
2023-04-12,26.50,93.00,0.00
2023-04-12,26.75,91.50,0.00
2023-04-12,26.75,91.75,0.00
2023-04-12,26.75,92.00,0.00
2023-04-12,26.75,92.25,0.00
2023-04-12,26.75,92.50,0.00
2023-04-12,26.75,92.75,0.00
2023-04-12,26.75,93.00,0.00
2023-04-12,27.00,91.50,0.00
2023-04-12,27.00,91.75,0.00
2023-04-12,27.00,92.00,0.00
2023-04-12,27.00,92.25,0.00
2023-04-12,27.00,92.50,0.00
2023-04-12,27.00,92.75,0.00
2023-04-12,27.00,93.00,0.00
2023-04-12,27.25,91.50,
2023-04-12,27.25,91.75,
2023-04-12,27.25,92.00,0.00
2023-04-12,27.25,92.25,0.00
2023-04-12,27.25,92.50,0.00
2023-04-12,27.25,92.75,0.00
2023-04-12,27.25,93.00,0.00
2023-04-12,27.50,91.50,
2023-04-12,27.50,91.75,0.00
2023-04-12,27.50,92.00,0.00
2023-04-12,27.50,92.25,0.00
2023-04-12,27.50,92.50,0.00
2023-04-12,27.50,92.75,0.00
2023-04-12,27.50,93.00,0.00
2023-04-12,27.75,91.50,0.00
2023-04-12,27.75,91.75,0.00
2023-04-12,27.75,92.00,0.00
2023-04-12,27.75,92.25,0.00
2023-04-12,27.75,92.50,0.00
2023-04-12,27.75,92.75,0.00
2023-04-12,27.75,93.00,0.00
2023-04-12,28.00,91.50,0.00
2023-04-12,28.00,91.75,0.00
2023-04-12,28.00,92.00,0.00
2023-04-12,28.00,92.25,0.00
2023-04-12,28.00,92.50,0.00
2023-04-12,28.00,92.75,0.00
2023-04-12,28.00,93.00,0.00
2023-04-13,25.75,91.50,0.00
2023-04-13,25.75,91.75,0.00
2023-04-13,25.75,92.00,0.00
2023-04-13,25.75,92.25,0.00
2023-04-13,25.75,92.50,0.00
2023-04-13,25.75,92.75,0.00
2023-04-13,25.75,93.00,0.00
2023-04-13,26.00,91.50,0.00
2023-04-13,26.00,91.75,0.00
2023-04-13,26.00,92.00,0.00
2023-04-13,26.00,92.25,0.00
2023-04-13,26.00,92.50,0.00
2023-04-13,26.00,92.75,0.00
2023-04-13,26.00,93.00,0.00
2023-04-13,26.25,91.50,0.00
2023-04-13,26.25,91.75,0.00
2023-04-13,26.25,92.00,0.00
2023-04-13,26.25,92.25,0.00
2023-04-13,26.25,92.50,0.00
2023-04-13,26.25,92.75,0.00
2023-04-13,26.25,93.00,0.00
2023-04-13,26.50,91.50,0.00
2023-04-13,26.50,91.75,0.00
2023-04-13,26.50,92.00,0.00
2023-04-13,26.50,92.25,0.00
2023-04-13,26.50,92.50,0.00
2023-04-13,26.50,92.75,0.00
2023-04-13,26.50,93.00,0.00
2023-04-13,26.75,91.50,0.00
2023-04-13,26.75,91.75,0.00
2023-04-13,26.75,92.00,0.00
2023-04-13,26.75,92.25,0.00
2023-04-13,26.75,92.50,0.00
2023-04-13,26.75,92.75,0.00
2023-04-13,26.75,93.00,0.00
2023-04-13,27.00,91.50,0.00
2023-04-13,27.00,91.75,0.00
2023-04-13,27.00,92.00,0.00
2023-04-13,27.00,92.25,0.00
2023-04-13,27.00,92.50,0.00
2023-04-13,27.00,92.75,0.00
2023-04-13,27.00,93.00,0.00
2023-04-13,27.25,91.50,
2023-04-13,27.25,91.75,
2023-04-13,27.25,92.00,0.00
2023-04-13,27.25,92.25,0.00
2023-04-13,27.25,92.50,0.00
2023-04-13,27.25,92.75,0.00
2023-04-13,27.25,93.00,0.00
2023-04-13,27.50,91.50,
2023-04-13,27.50,91.75,0.00
2023-04-13,27.50,92.00,0.00
2023-04-13,27.50,92.25,0.00
2023-04-13,27.50,92.50,0.00
2023-04-13,27.50,92.75,0.00
2023-04-13,27.50,93.00,0.00
2023-04-13,27.75,91.50,0.00
2023-04-13,27.75,91.75,0.00
2023-04-13,27.75,92.00,0.00
2023-04-13,27.75,92.25,0.00
2023-04-13,27.75,92.50,0.00
2023-04-13,27.75,92.75,0.00
2023-04-13,27.75,93.00,0.00
2023-04-13,28.00,91.50,0.00
2023-04-13,28.00,91.75,0.00
2023-04-13,28.00,92.00,0.00
2023-04-13,28.00,92.25,0.00
2023-04-13,28.00,92.50,0.00
2023-04-13,28.00,92.75,0.00
2023-04-13,28.00,93.00,0.00
2023-04-14,25.75,91.50,0.00
2023-04-14,25.75,91.75,0.00
2023-04-14,25.75,92.00,0.00
2023-04-14,25.75,92.25,0.00
2023-04-14,25.75,92.50,0.00
2023-04-14,25.75,92.75,0.00
2023-04-14,25.75,93.00,0.00
2023-04-14,26.00,91.50,0.00
2023-04-14,26.00,91.75,0.00
2023-04-14,26.00,92.00,0.00
2023-04-14,26.00,92.25,0.00
2023-04-14,26.00,92.50,0.00
2023-04-14,26.00,92.75,0.00
2023-04-14,26.00,93.00,0.00
2023-04-14,26.25,91.50,0.00
2023-04-14,26.25,91.75,0.00
2023-04-14,26.25,92.00,0.00
2023-04-14,26.25,92.25,0.00
2023-04-14,26.25,92.50,0.00
2023-04-14,26.25,92.75,0.00
2023-04-14,26.25,93.00,0.00
2023-04-14,26.50,91.50,0.00
2023-04-14,26.50,91.75,0.00
2023-04-14,26.50,92.00,0.00
2023-04-14,26.50,92.25,0.00
2023-04-14,26.50,92.50,0.00
2023-04-14,26.50,92.75,0.00
2023-04-14,26.50,93.00,0.00
2023-04-14,26.75,91.50,0.00
2023-04-14,26.75,91.75,0.00
2023-04-14,26.75,92.00,0.00
2023-04-14,26.75,92.25,0.00
2023-04-14,26.75,92.50,0.00
2023-04-14,26.75,92.75,0.00
2023-04-14,26.75,93.00,0.00
2023-04-14,27.00,91.50,0.00
2023-04-14,27.00,91.75,0.00
2023-04-14,27.00,92.00,0.00
2023-04-14,27.00,92.25,0.00
2023-04-14,27.00,92.50,0.00
2023-04-14,27.00,92.75,0.00
2023-04-14,27.00,93.00,0.00
2023-04-14,27.25,91.50,
2023-04-14,27.25,91.75,
2023-04-14,27.25,92.00,0.00
2023-04-14,27.25,92.25,0.00
2023-04-14,27.25,92.50,0.00
2023-04-14,27.25,92.75,0.00
2023-04-14,27.25,93.00,0.02
2023-04-14,27.50,91.50,
2023-04-14,27.50,91.75,0.00
2023-04-14,27.50,92.00,0.00
2023-04-14,27.50,92.25,0.00
2023-04-14,27.50,92.50,0.00
2023-04-14,27.50,92.75,0.01
2023-04-14,27.50,93.00,0.11
2023-04-14,27.75,91.50,0.00
2023-04-14,27.75,91.75,0.00
2023-04-14,27.75,92.00,0.00
2023-04-14,27.75,92.25,0.00
2023-04-14,27.75,92.50,0.01
2023-04-14,27.75,92.75,0.08
2023-04-14,27.75,93.00,0.20
2023-04-14,28.00,91.50,0.00
2023-04-14,28.00,91.75,0.00
2023-04-14,28.00,92.00,0.00
2023-04-14,28.00,92.25,0.00
2023-04-14,28.00,92.50,0.02
2023-04-14,28.00,92.75,0.13
2023-04-14,28.00,93.00,0.24
2023-04-15,25.75,91.50,0.00
2023-04-15,25.75,91.75,0.00
2023-04-15,25.75,92.00,0.00
2023-04-15,25.75,92.25,0.00
2023-04-15,25.75,92.50,0.00
2023-04-15,25.75,92.75,0.00
2023-04-15,25.75,93.00,0.00
2023-04-15,26.00,91.50,0.00
2023-04-15,26.00,91.75,0.00
2023-04-15,26.00,92.00,0.00
2023-04-15,26.00,92.25,0.00
2023-04-15,26.00,92.50,0.00
2023-04-15,26.00,92.75,0.00
2023-04-15,26.00,93.00,0.00
2023-04-15,26.25,91.50,0.00
2023-04-15,26.25,91.75,0.00
2023-04-15,26.25,92.00,0.00
2023-04-15,26.25,92.25,0.00
2023-04-15,26.25,92.50,0.00
2023-04-15,26.25,92.75,0.00
2023-04-15,26.25,93.00,0.00
2023-04-15,26.50,91.50,0.00
2023-04-15,26.50,91.75,0.00
2023-04-15,26.50,92.00,0.00
2023-04-15,26.50,92.25,0.00
2023-04-15,26.50,92.50,0.00
2023-04-15,26.50,92.75,0.00
2023-04-15,26.50,93.00,0.00
2023-04-15,26.75,91.50,0.00
2023-04-15,26.75,91.75,0.00
2023-04-15,26.75,92.00,0.00
2023-04-15,26.75,92.25,0.00
2023-04-15,26.75,92.50,0.00
2023-04-15,26.75,92.75,0.00
2023-04-15,26.75,93.00,0.00
2023-04-15,27.00,91.50,0.00
2023-04-15,27.00,91.75,0.00
2023-04-15,27.00,92.00,0.03
2023-04-15,27.00,92.25,0.00
2023-04-15,27.00,92.50,0.00
2023-04-15,27.00,92.75,0.00
2023-04-15,27.00,93.00,0.00
2023-04-15,27.25,91.50,
2023-04-15,27.25,91.75,
2023-04-15,27.25,92.00,0.10
2023-04-15,27.25,92.25,0.05
2023-04-15,27.25,92.50,0.01
2023-04-15,27.25,92.75,0.00
2023-04-15,27.25,93.00,0.00
2023-04-15,27.50,91.50,
2023-04-15,27.50,91.75,0.01
2023-04-15,27.50,92.00,0.06
2023-04-15,27.50,92.25,0.05
2023-04-15,27.50,92.50,0.02
2023-04-15,27.50,92.75,0.00
2023-04-15,27.50,93.00,0.00
2023-04-15,27.75,91.50,0.00
2023-04-15,27.75,91.75,0.01
2023-04-15,27.75,92.00,0.04
2023-04-15,27.75,92.25,0.03
2023-04-15,27.75,92.50,0.02
2023-04-15,27.75,92.75,0.00
2023-04-15,27.75,93.00,0.00
2023-04-15,28.00,91.50,0.01
2023-04-15,28.00,91.75,0.01
2023-04-15,28.00,92.00,0.03
2023-04-15,28.00,92.25,0.03
2023-04-15,28.00,92.50,0.02
2023-04-15,28.00,92.75,0.01
2023-04-15,28.00,93.00,0.00
2023-04-16,25.75,91.50,0.00
2023-04-16,25.75,91.75,0.00
2023-04-16,25.75,92.00,0.00
2023-04-16,25.75,92.25,0.00
2023-04-16,25.75,92.50,0.00
2023-04-16,25.75,92.75,0.00
2023-04-16,25.75,93.00,0.00
2023-04-16,26.00,91.50,0.00
2023-04-16,26.00,91.75,0.00
2023-04-16,26.00,92.00,0.00
2023-04-16,26.00,92.25,0.00
2023-04-16,26.00,92.50,0.00
2023-04-16,26.00,92.75,0.00
2023-04-16,26.00,93.00,0.00
2023-04-16,26.25,91.50,0.00
2023-04-16,26.25,91.75,0.00
2023-04-16,26.25,92.00,0.00
2023-04-16,26.25,92.25,0.00
2023-04-16,26.25,92.50,0.00
2023-04-16,26.25,92.75,0.00
2023-04-16,26.25,93.00,0.00
2023-04-16,26.50,91.50,0.00
2023-04-16,26.50,91.75,0.00
2023-04-16,26.50,92.00,0.00
2023-04-16,26.50,92.25,0.00
2023-04-16,26.50,92.50,0.00
2023-04-16,26.50,92.75,0.00
2023-04-16,26.50,93.00,0.00
2023-04-16,26.75,91.50,0.00
2023-04-16,26.75,91.75,0.00
2023-04-16,26.75,92.00,0.00
2023-04-16,26.75,92.25,0.00
2023-04-16,26.75,92.50,0.00
2023-04-16,26.75,92.75,0.00
2023-04-16,26.75,93.00,0.00
2023-04-16,27.00,91.50,0.00
2023-04-16,27.00,91.75,0.00
2023-04-16,27.00,92.00,0.00
2023-04-16,27.00,92.25,0.00
2023-04-16,27.00,92.50,0.00
2023-04-16,27.00,92.75,0.00
2023-04-16,27.00,93.00,0.00
2023-04-16,27.25,91.50,
2023-04-16,27.25,91.75,
2023-04-16,27.25,92.00,0.00
2023-04-16,27.25,92.25,0.00
2023-04-16,27.25,92.50,0.00
2023-04-16,27.25,92.75,0.00
2023-04-16,27.25,93.00,0.00
2023-04-16,27.50,91.50,
2023-04-16,27.50,91.75,0.00
2023-04-16,27.50,92.00,0.00
2023-04-16,27.50,92.25,0.00
2023-04-16,27.50,92.50,0.00
2023-04-16,27.50,92.75,0.00
2023-04-16,27.50,93.00,0.00
2023-04-16,27.75,91.50,0.00
2023-04-16,27.75,91.75,0.00
2023-04-16,27.75,92.00,0.00
2023-04-16,27.75,92.25,0.00
2023-04-16,27.75,92.50,0.00
2023-04-16,27.75,92.75,0.00
2023-04-16,27.75,93.00,0.00
2023-04-16,28.00,91.50,0.00
2023-04-16,28.00,91.75,0.00
2023-04-16,28.00,92.00,0.00
2023-04-16,28.00,92.25,0.00
2023-04-16,28.00,92.50,0.00
2023-04-16,28.00,92.75,0.00
2023-04-16,28.00,93.00,0.00
2023-04-17,25.75,91.50,0.00
2023-04-17,25.75,91.75,0.00
2023-04-17,25.75,92.00,0.00
2023-04-17,25.75,92.25,0.00
2023-04-17,25.75,92.50,0.00
2023-04-17,25.75,92.75,0.00
2023-04-17,25.75,93.00,0.00
2023-04-17,26.00,91.50,0.00
2023-04-17,26.00,91.75,0.00
2023-04-17,26.00,92.00,0.00
2023-04-17,26.00,92.25,0.00
2023-04-17,26.00,92.50,0.00
2023-04-17,26.00,92.75,0.00
2023-04-17,26.00,93.00,0.00
2023-04-17,26.25,91.50,0.00
2023-04-17,26.25,91.75,0.00
2023-04-17,26.25,92.00,0.00
2023-04-17,26.25,92.25,1.58
2023-04-17,26.25,92.50,1.45
2023-04-17,26.25,92.75,1.14
2023-04-17,26.25,93.00,0.40
2023-04-17,26.50,91.50,0.00
2023-04-17,26.50,91.75,0.00
2023-04-17,26.50,92.00,0.00
2023-04-17,26.50,92.25,2.14
2023-04-17,26.50,92.50,0.28
2023-04-17,26.50,92.75,0.64
2023-04-17,26.50,93.00,2.48
2023-04-17,26.75,91.50,0.00
2023-04-17,26.75,91.75,0.00
2023-04-17,26.75,92.00,0.00
2023-04-17,26.75,92.25,0.00
2023-04-17,26.75,92.50,0.00
2023-04-17,26.75,92.75,0.00
2023-04-17,26.75,93.00,1.17
2023-04-17,27.00,91.50,0.00
2023-04-17,27.00,91.75,0.09
2023-04-17,27.00,92.00,1.38
2023-04-17,27.00,92.25,0.21
2023-04-17,27.00,92.50,0.00
2023-04-17,27.00,92.75,0.00
2023-04-17,27.00,93.00,0.39
2023-04-17,27.25,91.50,
2023-04-17,27.25,91.75,
2023-04-17,27.25,92.00,4.23
2023-04-17,27.25,92.25,2.26
2023-04-17,27.25,92.50,1.33
2023-04-17,27.25,92.75,0.00
2023-04-17,27.25,93.00,0.00
2023-04-17,27.50,91.50,
2023-04-17,27.50,91.75,0.65
2023-04-17,27.50,92.00,2.48
2023-04-17,27.50,92.25,2.22
2023-04-17,27.50,92.50,1.97
2023-04-17,27.50,92.75,0.00
2023-04-17,27.50,93.00,0.00
2023-04-17,27.75,91.50,0.19
2023-04-17,27.75,91.75,0.55
2023-04-17,27.75,92.00,1.69
2023-04-17,27.75,92.25,2.08
2023-04-17,27.75,92.50,2.16
2023-04-17,27.75,92.75,0.00
2023-04-17,27.75,93.00,0.00
2023-04-17,28.00,91.50,0.30
2023-04-17,28.00,91.75,0.62
2023-04-17,28.00,92.00,1.24
2023-04-17,28.00,92.25,2.06
2023-04-17,28.00,92.50,1.96
2023-04-17,28.00,92.75,0.54
2023-04-17,28.00,93.00,0.00
2023-04-18,25.75,91.50,0.00
2023-04-18,25.75,91.75,0.00
2023-04-18,25.75,92.00,0.00
2023-04-18,25.75,92.25,0.00
2023-04-18,25.75,92.50,0.00
2023-04-18,25.75,92.75,0.00
2023-04-18,25.75,93.00,0.00
2023-04-18,26.00,91.50,0.00
2023-04-18,26.00,91.75,0.00
2023-04-18,26.00,92.00,0.00
2023-04-18,26.00,92.25,0.00
2023-04-18,26.00,92.50,0.00
2023-04-18,26.00,92.75,0.00
2023-04-18,26.00,93.00,0.00
2023-04-18,26.25,91.50,0.00
2023-04-18,26.25,91.75,0.00
2023-04-18,26.25,92.00,0.00
2023-04-18,26.25,92.25,0.00
2023-04-18,26.25,92.50,0.00
2023-04-18,26.25,92.75,0.00
2023-04-18,26.25,93.00,0.75
2023-04-18,26.50,91.50,0.00
2023-04-18,26.50,91.75,0.00
2023-04-18,26.50,92.00,0.00
2023-04-18,26.50,92.25,0.00
2023-04-18,26.50,92.50,0.00
2023-04-18,26.50,92.75,0.00
2023-04-18,26.50,93.00,1.55
2023-04-18,26.75,91.50,0.00
2023-04-18,26.75,91.75,0.00
2023-04-18,26.75,92.00,0.00
2023-04-18,26.75,92.25,0.00
2023-04-18,26.75,92.50,0.00
2023-04-18,26.75,92.75,0.00
2023-04-18,26.75,93.00,0.00
2023-04-18,27.00,91.50,0.00
2023-04-18,27.00,91.75,0.00
2023-04-18,27.00,92.00,0.00
2023-04-18,27.00,92.25,0.00
2023-04-18,27.00,92.50,1.56
2023-04-18,27.00,92.75,2.38
2023-04-18,27.00,93.00,0.39
2023-04-18,27.25,91.50,
2023-04-18,27.25,91.75,
2023-04-18,27.25,92.00,0.00
2023-04-18,27.25,92.25,0.95
2023-04-18,27.25,92.50,4.88
2023-04-18,27.25,92.75,5.42
2023-04-18,27.25,93.00,4.23
2023-04-18,27.50,91.50,
2023-04-18,27.50,91.75,0.00
2023-04-18,27.50,92.00,0.00
2023-04-18,27.50,92.25,1.74
2023-04-18,27.50,92.50,4.24
2023-04-18,27.50,92.75,6.36
2023-04-18,27.50,93.00,15.25
2023-04-18,27.75,91.50,0.00
2023-04-18,27.75,91.75,0.00
2023-04-18,27.75,92.00,0.00
2023-04-18,27.75,92.25,2.27
2023-04-18,27.75,92.50,4.50
2023-04-18,27.75,92.75,13.56
2023-04-18,27.75,93.00,24.47
2023-04-18,28.00,91.50,0.00
2023-04-18,28.00,91.75,0.00
2023-04-18,28.00,92.00,0.69
2023-04-18,28.00,92.25,2.39
2023-04-18,28.00,92.50,5.71
2023-04-18,28.00,92.75,18.41
2023-04-18,28.00,93.00,29.09
2023-04-19,25.75,91.50,0.00
2023-04-19,25.75,91.75,0.00
2023-04-19,25.75,92.00,0.17
2023-04-19,25.75,92.25,0.00
2023-04-19,25.75,92.50,0.00
2023-04-19,25.75,92.75,0.00
2023-04-19,25.75,93.00,0.00
2023-04-19,26.00,91.50,0.61
2023-04-19,26.00,91.75,0.30
2023-04-19,26.00,92.00,0.52
2023-04-19,26.00,92.25,0.01
2023-04-19,26.00,92.50,0.00
2023-04-19,26.00,92.75,0.00
2023-04-19,26.00,93.00,0.00
2023-04-19,26.25,91.50,5.21
2023-04-19,26.25,91.75,1.18
2023-04-19,26.25,92.00,1.11
2023-04-19,26.25,92.25,0.05
2023-04-19,26.25,92.50,2.25
2023-04-19,26.25,92.75,0.00
2023-04-19,26.25,93.00,0.66
2023-04-19,26.50,91.50,7.13
2023-04-19,26.50,91.75,2.70
2023-04-19,26.50,92.00,0.48
2023-04-19,26.50,92.25,3.07
2023-04-19,26.50,92.50,6.49
2023-04-19,26.50,92.75,4.21
2023-04-19,26.50,93.00,3.44
2023-04-19,26.75,91.50,3.07
2023-04-19,26.75,91.75,4.89
2023-04-19,26.75,92.00,0.08
2023-04-19,26.75,92.25,3.42
2023-04-19,26.75,92.50,6.10
2023-04-19,26.75,92.75,3.80
2023-04-19,26.75,93.00,3.41
2023-04-19,27.00,91.50,2.10
2023-04-19,27.00,91.75,0.53
2023-04-19,27.00,92.00,0.00
2023-04-19,27.00,92.25,0.00
2023-04-19,27.00,92.50,1.67
2023-04-19,27.00,92.75,2.79
2023-04-19,27.00,93.00,1.32
2023-04-19,27.25,91.50,
2023-04-19,27.25,91.75,
2023-04-19,27.25,92.00,0.00
2023-04-19,27.25,92.25,0.00
2023-04-19,27.25,92.50,0.80
2023-04-19,27.25,92.75,0.00
2023-04-19,27.25,93.00,0.59
2023-04-19,27.50,91.50,
2023-04-19,27.50,91.75,0.00
2023-04-19,27.50,92.00,0.00
2023-04-19,27.50,92.25,0.00
2023-04-19,27.50,92.50,0.00
2023-04-19,27.50,92.75,0.00
2023-04-19,27.50,93.00,0.00
2023-04-19,27.75,91.50,0.02
2023-04-19,27.75,91.75,0.00
2023-04-19,27.75,92.00,0.00
2023-04-19,27.75,92.25,0.00
2023-04-19,27.75,92.50,0.00
2023-04-19,27.75,92.75,0.00
2023-04-19,27.75,93.00,0.00
2023-04-19,28.00,91.50,0.01
2023-04-19,28.00,91.75,0.00
2023-04-19,28.00,92.00,0.00
2023-04-19,28.00,92.25,0.00
2023-04-19,28.00,92.50,0.00
2023-04-19,28.00,92.75,0.00
2023-04-19,28.00,93.00,0.00
2023-04-20,25.75,91.50,6.94
2023-04-20,25.75,91.75,9.10
2023-04-20,25.75,92.00,5.29
2023-04-20,25.75,92.25,3.00
2023-04-20,25.75,92.50,1.55
2023-04-20,25.75,92.75,10.41
2023-04-20,25.75,93.00,7.70
2023-04-20,26.00,91.50,5.68
2023-04-20,26.00,91.75,5.30
2023-04-20,26.00,92.00,6.25
2023-04-20,26.00,92.25,5.67
2023-04-20,26.00,92.50,3.12
2023-04-20,26.00,92.75,7.02
2023-04-20,26.00,93.00,7.63
2023-04-20,26.25,91.50,8.52
2023-04-20,26.25,91.75,6.19
2023-04-20,26.25,92.00,3.18
2023-04-20,26.25,92.25,8.94
2023-04-20,26.25,92.50,9.28
2023-04-20,26.25,92.75,7.71
2023-04-20,26.25,93.00,4.49
2023-04-20,26.50,91.50,22.26
2023-04-20,26.50,91.75,25.60
2023-04-20,26.50,92.00,11.33
2023-04-20,26.50,92.25,12.78
2023-04-20,26.50,92.50,6.23
2023-04-20,26.50,92.75,7.41
2023-04-20,26.50,93.00,5.75
2023-04-20,26.75,91.50,18.03
2023-04-20,26.75,91.75,43.34
2023-04-20,26.75,92.00,21.01
2023-04-20,26.75,92.25,10.88
2023-04-20,26.75,92.50,7.47
2023-04-20,26.75,92.75,8.87
2023-04-20,26.75,93.00,6.32
2023-04-20,27.00,91.50,15.15
2023-04-20,27.00,91.75,10.21
2023-04-20,27.00,92.00,10.15
2023-04-20,27.00,92.25,20.10
2023-04-20,27.00,92.50,17.58
2023-04-20,27.00,92.75,9.58
2023-04-20,27.00,93.00,5.32
2023-04-20,27.25,91.50,
2023-04-20,27.25,91.75,
2023-04-20,27.25,92.00,2.67
2023-04-20,27.25,92.25,10.39
2023-04-20,27.25,92.50,13.40
2023-04-20,27.25,92.75,11.08
2023-04-20,27.25,93.00,5.38
2023-04-20,27.50,91.50,
2023-04-20,27.50,91.75,10.83
2023-04-20,27.50,92.00,6.54
2023-04-20,27.50,92.25,9.77
2023-04-20,27.50,92.50,9.66
2023-04-20,27.50,92.75,12.10
2023-04-20,27.50,93.00,8.00
2023-04-20,27.75,91.50,12.71
2023-04-20,27.75,91.75,11.49
2023-04-20,27.75,92.00,8.66
2023-04-20,27.75,92.25,9.75
2023-04-20,27.75,92.50,10.37
2023-04-20,27.75,92.75,10.38
2023-04-20,27.75,93.00,8.80
2023-04-20,28.00,91.50,12.30
2023-04-20,28.00,91.75,11.41
2023-04-20,28.00,92.00,10.02
2023-04-20,28.00,92.25,8.93
2023-04-20,28.00,92.50,9.48
2023-04-20,28.00,92.75,8.55
2023-04-20,28.00,93.00,9.21
2023-04-21,25.75,91.50,0.62
2023-04-21,25.75,91.75,0.58
2023-04-21,25.75,92.00,0.78
2023-04-21,25.75,92.25,1.25
2023-04-21,25.75,92.50,0.28
2023-04-21,25.75,92.75,0.01
2023-04-21,25.75,93.00,0.14
2023-04-21,26.00,91.50,3.99
2023-04-21,26.00,91.75,0.36
2023-04-21,26.00,92.00,1.08
2023-04-21,26.00,92.25,0.96
2023-04-21,26.00,92.50,0.25
2023-04-21,26.00,92.75,0.08
2023-04-21,26.00,93.00,0.13
2023-04-21,26.25,91.50,12.30
2023-04-21,26.25,91.75,3.68
2023-04-21,26.25,92.00,2.62
2023-04-21,26.25,92.25,4.50
2023-04-21,26.25,92.50,4.38
2023-04-21,26.25,92.75,3.70
2023-04-21,26.25,93.00,1.10
2023-04-21,26.50,91.50,2.79
2023-04-21,26.50,91.75,1.72
2023-04-21,26.50,92.00,4.66
2023-04-21,26.50,92.25,5.92
2023-04-21,26.50,92.50,2.97
2023-04-21,26.50,92.75,4.20
2023-04-21,26.50,93.00,4.52
2023-04-21,26.75,91.50,2.36
2023-04-21,26.75,91.75,1.16
2023-04-21,26.75,92.00,7.78
2023-04-21,26.75,92.25,4.91
2023-04-21,26.75,92.50,8.17
2023-04-21,26.75,92.75,15.03
2023-04-21,26.75,93.00,20.62
2023-04-21,27.00,91.50,3.50
2023-04-21,27.00,91.75,5.01
2023-04-21,27.00,92.00,4.73
2023-04-21,27.00,92.25,29.64
2023-04-21,27.00,92.50,21.95
2023-04-21,27.00,92.75,21.48
2023-04-21,27.00,93.00,26.66
2023-04-21,27.25,91.50,
2023-04-21,27.25,91.75,
2023-04-21,27.25,92.00,1.60
2023-04-21,27.25,92.25,13.86
2023-04-21,27.25,92.50,18.98
2023-04-21,27.25,92.75,31.26
2023-04-21,27.25,93.00,28.02
2023-04-21,27.50,91.50,
2023-04-21,27.50,91.75,20.95
2023-04-21,27.50,92.00,9.95
2023-04-21,27.50,92.25,13.76
2023-04-21,27.50,92.50,15.83
2023-04-21,27.50,92.75,28.50
2023-04-21,27.50,93.00,25.24
2023-04-21,27.75,91.50,26.02
2023-04-21,27.75,91.75,22.76
2023-04-21,27.75,92.00,14.98
2023-04-21,27.75,92.25,14.64
2023-04-21,27.75,92.50,15.58
2023-04-21,27.75,92.75,25.28
2023-04-21,27.75,93.00,23.26
2023-04-21,28.00,91.50,25.05
2023-04-21,28.00,91.75,22.70
2023-04-21,28.00,92.00,18.78
2023-04-21,28.00,92.25,14.80
2023-04-21,28.00,92.50,14.67
2023-04-21,28.00,92.75,17.36
2023-04-21,28.00,93.00,21.30
2023-04-22,25.75,91.50,2.61
2023-04-22,25.75,91.75,3.24
2023-04-22,25.75,92.00,3.83
2023-04-22,25.75,92.25,3.54
2023-04-22,25.75,92.50,0.44
2023-04-22,25.75,92.75,0.39
2023-04-22,25.75,93.00,0.10
2023-04-22,26.00,91.50,3.67
2023-04-22,26.00,91.75,2.14
2023-04-22,26.00,92.00,3.66
2023-04-22,26.00,92.25,7.01
2023-04-22,26.00,92.50,2.10
2023-04-22,26.00,92.75,0.16
2023-04-22,26.00,93.00,0.09
2023-04-22,26.25,91.50,6.78
2023-04-22,26.25,91.75,3.22
2023-04-22,26.25,92.00,4.83
2023-04-22,26.25,92.25,8.32
2023-04-22,26.25,92.50,11.72
2023-04-22,26.25,92.75,6.96
2023-04-22,26.25,93.00,0.07
2023-04-22,26.50,91.50,27.42
2023-04-22,26.50,91.75,23.74
2023-04-22,26.50,92.00,12.41
2023-04-22,26.50,92.25,18.61
2023-04-22,26.50,92.50,18.56
2023-04-22,26.50,92.75,14.18
2023-04-22,26.50,93.00,0.27
2023-04-22,26.75,91.50,30.80
2023-04-22,26.75,91.75,37.62
2023-04-22,26.75,92.00,21.61
2023-04-22,26.75,92.25,16.38
2023-04-22,26.75,92.50,16.83
2023-04-22,26.75,92.75,12.28
2023-04-22,26.75,93.00,2.40
2023-04-22,27.00,91.50,23.18
2023-04-22,27.00,91.75,15.23
2023-04-22,27.00,92.00,12.19
2023-04-22,27.00,92.25,4.95
2023-04-22,27.00,92.50,8.10
2023-04-22,27.00,92.75,9.17
2023-04-22,27.00,93.00,3.53
2023-04-22,27.25,91.50,
2023-04-22,27.25,91.75,
2023-04-22,27.25,92.00,2.64
2023-04-22,27.25,92.25,4.06
2023-04-22,27.25,92.50,5.80
2023-04-22,27.25,92.75,4.15
2023-04-22,27.25,93.00,3.57
2023-04-22,27.50,91.50,
2023-04-22,27.50,91.75,28.77
2023-04-22,27.50,92.00,12.10
2023-04-22,27.50,92.25,5.81
2023-04-22,27.50,92.50,3.78
2023-04-22,27.50,92.75,3.90
2023-04-22,27.50,93.00,3.19
2023-04-22,27.75,91.50,36.33
2023-04-22,27.75,91.75,31.21
2023-04-22,27.75,92.00,18.60
2023-04-22,27.75,92.25,9.38
2023-04-22,27.75,92.50,3.27
2023-04-22,27.75,92.75,3.21
2023-04-22,27.75,93.00,2.89
2023-04-22,28.00,91.50,34.99
2023-04-22,28.00,91.75,31.32
2023-04-22,28.00,92.00,24.60
2023-04-22,28.00,92.25,15.13
